fold,epoch,train_loss_frontal,train_loss_lateral,val_loss_frontal,val_loss_lateral,acc_front,prec_front,recall_front,mcc_front,acc_lat,prec_lat,recall_lat,mcc_lat
5,1,0.7094783478421591,0.6320856185884424,0.6554335190190209,0.6629546331034766,0.7666666666666667,0.75,0.9272727272727272,0.500884695472127,0.7333333333333333,0.7719298245614035,0.8,0.43355498476206
5,2,0.6750372382786756,0.6116908790309572,0.6617114219400618,0.6613857262664371,0.7444444444444445,0.7352941176470589,0.9090909090909091,0.44784984536331357,0.7333333333333333,0.7924528301886793,0.7636363636363637,0.4452069585542043
5,3,0.6678010863684566,0.6166963666840329,0.6565403918425242,0.6474965784284804,0.7555555555555555,0.746268656716418,0.9090909090909091,0.4731958448953066,0.7666666666666667,0.8035714285714286,0.8181818181818182,0.5066673224309405
5,4,0.6580607956224452,0.6006454076271891,0.6485629737377167,0.6570773614777459,0.7555555555555555,0.7391304347826086,0.9272727272727272,0.47601163590689094,0.7333333333333333,0.8163265306122449,0.7272727272727273,0.46019642854541953
5,5,0.6407713204459414,0.5950338982167791,0.6414990259541405,0.6359636008739471,0.7666666666666667,0.7575757575757576,0.9090909090909091,0.4982258962394359,0.7666666666666667,0.84,0.7636363636363637,0.5249366071807543
5,6,0.6491462089976326,0.5816421183080621,0.6402447733614179,0.6469259871376886,0.7777777777777778,0.7777777777777778,0.8909090909090909,0.5222329678670935,0.7666666666666667,0.7575757575757576,0.9090909090909091,0.4982258962394359
5,7,0.6453352161769659,0.5844811437234201,0.6308825539218055,0.6412132985062069,0.8111111111111111,0.796875,0.9272727272727272,0.5978493340080142,0.7888888888888889,0.8103448275862069,0.8545454545454545,0.5502106423976304
5,8,0.6423437937361295,0.5773029449533243,0.6291120608647665,0.6343229783905877,0.7888888888888889,0.78125,0.9090909090909091,0.5475629414279009,0.7888888888888889,0.8,0.8727272727272727,0.5479596155372586
5,9,0.6404685058880374,0.5727026241073192,0.6272648533185323,0.6675694094763862,0.8111111111111111,0.796875,0.9272727272727272,0.5978493340080142,0.7,0.7916666666666666,0.6909090909090909,0.3959441875175622
5,10,0.6435007961069952,0.5662612874325508,0.6196527520815531,0.6298780997594198,0.8444444444444444,0.8253968253968254,0.9454545454545454,0.6714423872576917,0.8,0.8936170212765957,0.7636363636363637,0.6058559559028069
5,11,0.628408609843645,0.5605041998657373,0.6187377373377482,0.64158922235171,0.8333333333333334,0.8125,0.9454545454545454,0.6481357265881276,0.7555555555555555,0.8113207547169812,0.7818181818181819,0.4915290698488614
5,12,0.6074440923870587,0.5577946476271896,0.6236146966616313,0.6378524349795447,0.8222222222222222,0.8979591836734694,0.8,0.643257991281719,0.7888888888888889,0.8103448275862069,0.8545454545454545,0.5502106423976304
5,13,0.6129419569109307,0.553348040483037,0.6043426778581408,0.6398412472671933,0.8555555555555555,0.8888888888888888,0.8727272727272727,0.6978631577988532,0.7888888888888889,0.875,0.7636363636363637,0.578687658679514
5,14,0.6031269725880336,0.5538404279393576,0.6237904787063598,0.6499238630135854,0.8222222222222222,0.8305084745762712,0.8909090909090909,0.6208743319376476,0.7666666666666667,0.7833333333333333,0.8545454545454545,0.4996102376957358
5,15,0.5993679086041581,0.5535719480996575,0.6272311985492707,0.6336228926976522,0.7888888888888889,0.875,0.7636363636363637,0.578687658679514,0.7666666666666667,0.84,0.7636363636363637,0.5249366071807543
5,16,0.5928398595481622,0.5495880270590547,0.6098022553655836,0.6552798847357432,0.8555555555555555,0.8888888888888888,0.8727272727272727,0.6978631577988532,0.7555555555555555,0.8367346938775511,0.7454545454545455,0.5059618192294945
5,17,0.5818686840312729,0.5446793448403885,0.6356725798712837,0.6486552867624494,0.7777777777777778,0.8301886792452831,0.8,0.5378511811435185,0.7666666666666667,0.7931034482758621,0.8363636363636363,0.5025962598824508
5,18,0.5815648721541212,0.5457403457881324,0.6248422251807318,0.6346236268679301,0.8111111111111111,0.8518518518518519,0.8363636363636363,0.6048147367590061,0.8,0.8363636363636363,0.8363636363636363,0.5792207792207792
5,19,0.5817379401029785,0.541739614120598,0.6146437320444319,0.6508807897567749,0.8333333333333334,0.9166666666666666,0.8,0.6700593942604899,0.7555555555555555,0.7894736842105263,0.8181818181818182,0.48085189219064833
5,20,0.5713762178447077,0.53402588129695,0.6157418708006541,0.6440376361211141,0.8333333333333334,0.8846153846153846,0.8363636363636363,0.6562980782916196,0.7666666666666667,0.8148148148148148,0.8,0.511766315719159
