fold,epoch,train_loss_frontal,train_loss_lateral,val_loss_frontal,val_loss_lateral,acc_front,prec_front,recall_front,mcc_front,acc_lat,prec_lat,recall_lat,mcc_lat
4,1,0.8121918955269982,0.7159246497294482,0.7729903317633129,0.6529477905659449,0.3333333333333333,0.23529411764705882,0.8,-0.01355815361366601,0.7380952380952381,0.47368421052631576,0.9,0.5027384960626559
4,2,0.7010434361065135,0.6664133341873393,0.7405746323721749,0.6699416041374207,0.3333333333333333,0.25,0.9,0.06846531968814577,0.6666666666666666,0.4166666666666667,1.0,0.4841229182759271
4,3,0.6869546750012566,0.6368052209124846,0.7118742834954035,0.6546839688505445,0.35714285714285715,0.2571428571428571,0.9,0.1,0.6904761904761905,0.42857142857142855,0.9,0.4472135954999579
4,4,0.6931900410091176,0.6184957805801841,0.6735655140309107,0.6442840808913821,0.6190476190476191,0.36363636363636365,0.8,0.3091410387156351,0.7380952380952381,0.47619047619047616,1.0,0.5590169943749475
4,5,0.6664730973103468,0.6190228556885439,0.6771031703267779,0.6187175129141126,0.5476190476190477,0.32,0.8,0.23320024215505536,0.8095238095238095,0.5833333333333334,0.7,0.5126524163602469
4,6,0.6700152453254251,0.6004885480684392,0.6734324253740764,0.600170354048411,0.5714285714285714,0.3181818181818182,0.7,0.19721066262893963,0.8095238095238095,0.5625,0.9,0.5974957756529137
4,7,0.67273449196535,0.6098927192828234,0.6659842686993735,0.5893146126043229,0.6190476190476191,0.36363636363636365,0.8,0.3091410387156351,0.8809523809523809,0.7272727272727273,0.8,0.684157765071282
4,8,0.6628131323000964,0.5902791633325465,0.671711422148205,0.593582999138605,0.47619047619047616,0.2857142857142857,0.8,0.15811388300841897,0.8809523809523809,0.6923076923076923,0.9,0.714012831542562
4,9,0.6687654586399303,0.5919493436813354,0.6722660064697266,0.602797038498379,0.5238095238095238,0.32142857142857145,0.9,0.2766992952647332,0.8809523809523809,0.6923076923076923,0.9,0.714012831542562
4,10,0.6565823846003589,0.5860513890490813,0.6765999410833631,0.5636388673668816,0.5476190476190477,0.30434782608695654,0.7,0.17114501993622325,0.9285714285714286,0.8888888888888888,0.8,0.7979614177655611
4,11,0.6662467062473297,0.579710036165574,0.6729908968721118,0.5779944090616136,0.5476190476190477,0.30434782608695654,0.7,0.17114501993622325,0.8571428571428571,0.7,0.7,0.60625
4,12,0.6488705841933979,0.5796131922918207,0.6739098784469423,0.6093716408525195,0.5714285714285714,0.34615384615384615,0.9,0.323415144619467,0.8095238095238095,0.5625,0.9,0.5974957756529137
4,13,0.6491209559580859,0.5704004336805905,0.6735814185369582,0.6390896184103829,0.5476190476190477,0.3333333333333333,0.9,0.3,0.7619047619047619,0.5,0.8,0.4823819106188661
4,14,0.6451300151207868,0.5548807540360619,0.6610045901366642,0.6005901155017671,0.6190476190476191,0.36363636363636365,0.8,0.3091410387156351,0.8571428571428571,0.6428571428571429,0.9,0.6719840027857806
4,15,0.6353371588622823,0.5576178059858434,0.6536346276601156,0.6203701567082178,0.6428571428571429,0.3684210526315789,0.7,0.2781106573963628,0.8095238095238095,0.5714285714285714,0.8,0.5533985905294664
4,16,0.6350875770344454,0.5649853215498083,0.6627551459130787,0.6121446476096198,0.6190476190476191,0.3333333333333333,0.6,0.19364916731037085,0.8333333333333334,0.6153846153846154,0.8,0.5930913036200314
4,17,0.6299007296562195,0.556834962087519,0.6764395946548099,0.5894645381541479,0.5476190476190477,0.2631578947368421,0.5,0.05348281873006977,0.8571428571428571,0.6666666666666666,0.8,0.6363961030678927
4,18,0.6426399280043209,0.5576353707734276,0.6622836674962725,0.5845476502463931,0.6190476190476191,0.3333333333333333,0.6,0.19364916731037085,0.8333333333333334,0.6363636363636364,0.7,0.5570134016509553
4,19,0.6410404356086955,0.5461419329923742,0.6721206931840806,0.6203359706061227,0.5952380952380952,0.34782608695652173,0.8,0.28345893926936977,0.8095238095238095,0.5714285714285714,0.8,0.5533985905294664
4,20,0.636836256349788,0.5495353127227111,0.6730229797817412,0.5589687469459715,0.5476190476190477,0.30434782608695654,0.7,0.17114501993622325,0.9285714285714286,0.8888888888888888,0.8,0.7979614177655611
