fold,epoch,train_loss_frontal,train_loss_lateral,val_loss_frontal,val_loss_lateral,acc_front,prec_front,recall_front,mcc_front,acc_lat,prec_lat,recall_lat,mcc_lat
1,1,0.778100788240602,0.7075570045843632,0.6819119799968808,0.7019080741460934,0.6046511627906976,0.5714285714285714,0.9090909090909091,0.2502318034804895,0.6511627906976745,0.6842105263157895,0.5909090909090909,0.30719610404940123
1,2,0.6974719099744537,0.6428365728558874,0.6867079679356065,0.6541385234788407,0.627906976744186,0.6153846153846154,0.7272727272727273,0.2566999988786544,0.7209302325581395,0.7083333333333334,0.7727272727272727,0.4422752420002018
1,3,0.6832013708599926,0.6293916169708297,0.6967022266498831,0.6635759680770165,0.5581395348837209,0.6666666666666666,0.2727272727272727,0.15957672558078226,0.6976744186046512,0.7142857142857143,0.6818181818181818,0.3961038961038961
1,4,0.6793904110524781,0.6161916238316417,0.6951707864916602,0.6770330556603366,0.6046511627906976,0.6666666666666666,0.45454545454545453,0.2270149022013315,0.627906976744186,0.6071428571428571,0.7727272727272727,0.2610671375315312
1,5,0.6891282391266005,0.6178860160020682,0.6831299399220666,0.6596818663353143,0.6511627906976745,0.8181818181818182,0.4090909090909091,0.35956356913885107,0.7441860465116279,0.9230769230769231,0.5454545454545454,0.5418443444341683
1,6,0.6794628444507983,0.6077341250413973,0.6740443013435187,0.6017566766849783,0.6046511627906976,0.7272727272727273,0.36363636363636365,0.25293437277353664,0.8372093023255814,0.8947368421052632,0.7727272727272727,0.6819317770742027
1,7,0.6659666902920198,0.5956860456240953,0.6843016092167344,0.6438069884167161,0.5813953488372093,0.7,0.3181818181818182,0.20744695343336317,0.7209302325581395,0.9166666666666666,0.5,0.5041431009713814
1,8,0.6713663082151018,0.5878145842862552,0.6875634498374407,0.6104786506918973,0.5116279069767442,0.5555555555555556,0.22727272727272727,0.04521340558122164,0.8372093023255814,0.8947368421052632,0.7727272727272727,0.6819317770742027
1,9,0.6628186812062236,0.5870120158562293,0.6892647064009378,0.610915269962577,0.5581395348837209,0.6666666666666666,0.2727272727272727,0.15957672558078226,0.8372093023255814,0.9411764705882353,0.7272727272727273,0.6948603417922198
1,10,0.6686499034159282,0.5881089603407144,0.677799058514972,0.628601631452871,0.6046511627906976,0.7272727272727273,0.36363636363636365,0.25293437277353664,0.7674418604651163,0.9285714285714286,0.5909090909090909,0.5795484076523008
1,11,0.6594718257351034,0.5773555266081228,0.6744760954102804,0.6128950853680455,0.5813953488372093,0.6666666666666666,0.36363636363636365,0.1929734357785192,0.7906976744186046,0.9333333333333333,0.6363636363636364,0.6174805339876217
1,12,0.6594743150225758,0.571546186709545,0.6870732653972714,0.6122299945631693,0.5348837209302325,0.625,0.22727272727272727,0.10843378150821213,0.7906976744186046,1.0,0.5909090909090909,0.6431456783935997
1,13,0.6575818181743284,0.5860452905914487,0.6719618301058925,0.6332790213961934,0.627906976744186,0.75,0.4090909090909091,0.29669665750947327,0.7906976744186046,0.9333333333333333,0.6363636363636364,0.6174805339876217
1,14,0.653016492459901,0.5706901486808732,0.6737278034520704,0.576476375723994,0.6046511627906976,0.6923076923076923,0.4090909090909091,0.23794034255587387,0.9069767441860465,0.95,0.8636363636363636,0.8177893426774406
1,15,0.644876000091169,0.5825132903968089,0.6697291482326596,0.5985206476477689,0.6046511627906976,0.6923076923076923,0.4090909090909091,0.23794034255587387,0.8372093023255814,0.9411764705882353,0.7272727272727273,0.6948603417922198
1,16,0.6427307467488848,0.5625598092050947,0.6681004831957262,0.6397207462510397,0.6744186046511628,0.75,0.5454545454545454,0.3670971280560066,0.7674418604651163,1.0,0.5454545454545454,0.6078663227023354
1,17,0.6438305430863736,0.5536547934515237,0.669900027818458,0.6312253710835479,0.6744186046511628,0.75,0.5454545454545454,0.3670971280560066,0.7674418604651163,0.875,0.6363636363636364,0.5595992805731808
1,18,0.6340553531279931,0.5636016130447388,0.6478552360867345,0.595093239185422,0.7209302325581395,0.7272727272727273,0.7272727272727273,0.44155844155844154,0.8604651162790697,1.0,0.7272727272727273,0.7521014330903549
1,19,0.6304260139634623,0.5605173848084444,0.6635692854260289,0.6131580569023309,0.6976744186046512,0.7368421052631579,0.6363636363636364,0.4008800223056016,0.813953488372093,1.0,0.6363636363636364,0.6788335930269978
1,20,0.6470718341466237,0.5624919300954018,0.6682215887446736,0.6023189550222352,0.6511627906976745,0.7058823529411765,0.5454545454545454,0.31423620552387005,0.813953488372093,0.9375,0.6818181818181818,0.6558503568317678
